Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
236935523,32,0,1,1,1,0,0
236935528,33,0,1,1,1,0,0
236935531,32,0,1,1,1,0,0
236935532,33,0,1,1,1,0,0
236935533,32,0,1,1,1,0,0
236935534,33,0,1,1,1,0,0
236935535,32,0,1,1,1,0,0
236935536,33,0,1,1,1,0,0
236935537,32,0,1,1,1,0,0
236935538,33,0,1,1,1,0,0
236935539,32,0,1,1,1,0,0
236935541,33,0,1,1,1,0,0
236935542,0,0,1,1,1,0,0
236935543,33,0,1,1,1,0,0
236935547,32,0,1,1,1,0,0
236935548,33,0,1,1,1,0,0
236935549,32,0,1,1,1,0,0
236935550,33,0,1,1,1,0,0
236935552,32,0,1,1,1,0,0
236935553,33,0,1,1,1,0,0
236935554,32,0,1,1,1,0,0
236935555,0,0,1,1,1,0,0
236935558,32,0,1,1,1,0,0
236935559,33,0,1,1,1,0,0
236935565,32,0,1,1,1,0,0
236935566,0,0,1,1,1,0,0
236935570,32,0,1,1,1,0,0
236935571,0,0,1,1,1,0,0
236935575,32,0,1,1,1,0,0
236935577,0,0,1,1,1,0,0
236935578,1,0,1,1,1,0,0
236935580,0,0,1,1,1,0,0
236935581,32,0,1,1,1,0,0
236935583,0,0,1,1,1,0,0
236935584,32,0,1,1,1,0,0
236935586,0,0,1,1,1,0,0
236935588,32,0,1,1,1,0,0
236935589,0,0,1,1,1,0,0
236935590,32,0,1,1,1,0,0
236935597,0,0,1,1,1,0,0
236935598,32,0,1,1,1,0,0
236939242,0,0,1,1,1,0,0
236939802,0,0,1,1,1,0,1
236939805,2,0,1,1,1,0,1
236939807,0,0,1,1,1,0,1
236939811,2,0,1,1,1,0,1
236939825,0,0,1,1,1,0,1
236939845,2,0,1,1,1,0,1
236939848,0,0,1,1,1,0,1
236939872,2,0,1,1,1,0,1
236939873,6,0,1,1,1,0,1
236939878,2,0,1,1,1,0,1
236939880,18,0,1,1,1,0,1
236939882,2,0,1,1,1,0,1
236939884,18,0,1,1,1,0,1
236939886,2,0,1,1,1,0,1
236939888,18,0,1,1,1,0,1
236939889,26,0,1,1,1,0,1
236939890,10,0,1,1,1,0,1
236939891,2,0,1,1,1,0,1
236939892,2,0,1,0,1,0,1
236939894,30,0,1,1,1,0,1
236939897,63,0,1,1,1,0,1
236939905,127,0,1,1,1,0,1
236939906,255,0,1,1,1,0,1
236939907,251,0,1,1,1,0,1
236939908,130,0,1,1,1,0,1
236939909,2,0,1,0,1,0,1
236939910,2,0,1,0,0,0,1
236939912,123,0,1,1,1,0,1
236939913,255,4,1,1,1,0,1
236939918,255,0,1,1,1,0,1
236939920,127,0,1,1,1,0,1
236939921,62,0,1,1,1,0,1
236939922,58,0,1,1,1,0,1
236939923,62,0,1,1,1,0,1
236939924,63,0,1,1,1,0,1
236939926,127,0,1,1,1,0,1
236939931,255,0,1,1,1,0,1
236939934,127,0,1,1,1,0,1
236940007,255,0,1,1,1,0,1
236940059,127,0,1,1,1,0,1
236940077,255,0,1,1,1,0,1
236940081,127,0,1,1,1,0,1
236941870,255,0,1,1,1,0,1
236941872,255,0,1,1,1,0,0
236941877,255,0,1,1,1,0,1
236942990,255,0,1,1,1,0,0
236942991,191,0,1,1,1,0,0
236942996,255,0,1,1,1,0,0
236942998,191,0,1,1,1,0,0
236943000,255,0,1,1,1,0,0
236943001,191,0,1,1,1,0,0
236943003,255,0,1,1,1,0,0
236943004,191,0,1,1,1,0,0
236943006,255,0,1,1,1,0,0
236943007,191,0,1,1,1,0,0
236943009,255,0,1,1,1,0,0
236943013,191,0,1,1,1,0,0
236943014,175,0,1,1,1,0,0
236943019,191,0,1,1,1,0,0
236943020,175,0,1,1,1,0,0
236943021,191,0,1,1,1,0,0
236943022,175,0,1,1,1,0,0
236943024,191,0,1,1,1,0,0
236943025,175,0,1,1,1,0,0
236943026,255,0,1,1,1,0,0
236943027,191,0,1,1,1,0,0
236943028,175,0,1,1,1,0,0
236943029,191,0,1,1,1,0,0
236943031,175,0,1,1,1,0,0
236943032,191,0,1,1,1,0,0
236943034,175,0,1,1,1,0,0
236943035,191,0,1,1,1,0,0
236943037,175,0,1,1,1,0,0
236943038,191,0,1,1,1,0,0
236943040,175,0,1,1,1,0,0
236943041,191,0,1,1,1,0,0
236943046,175,0,1,1,1,0,0
236943047,191,0,1,1,1,0,0
236943055,175,0,1,1,1,0,0
236943056,191,0,1,1,1,0,0
236943067,175,0,1,1,1,0,0
236943068,191,0,1,1,1,0,0
236943075,175,0,1,1,1,0,0
236943076,47,0,1,1,1,0,0
236943078,175,0,1,1,1,0,0
236943079,47,0,1,1,1,0,0
236943081,175,0,1,1,1,0,0
236943082,47,0,1,1,1,0,0
236943084,175,0,1,1,1,0,0
236943085,47,0,1,1,1,0,0
236943090,175,0,1,1,1,0,0
236943092,47,0,1,1,1,0,0
236943099,175,0,1,1,1,0,0
236943100,47,0,1,1,1,0,0
236943101,175,0,1,1,1,0,0
236943102,47,0,1,1,1,0,0
236943103,175,0,1,1,1,0,0
236943104,47,0,1,1,1,0,0
236943105,45,0,1,1,1,0,0
236943108,47,0,1,1,1,0,0
236943109,175,0,1,1,1,0,0
236943135,47,0,1,1,1,0,0
236943138,45,0,1,1,1,0,0
236943141,47,0,1,1,1,0,0
236943142,45,0,1,1,1,0,0
236943144,47,0,1,1,1,0,0
236943147,45,0,1,1,1,0,0
236943148,47,0,1,1,1,0,0
236943149,45,0,1,1,1,0,0
236943151,47,0,1,1,1,0,0
236943154,45,0,1,1,1,0,0
236943157,47,0,1,1,1,0,0
236943159,45,0,1,1,1,0,0
236943160,47,0,1,1,1,0,0
236943162,45,0,1,1,1,0,0
236943163,47,0,1,1,1,0,0
236943170,45,0,1,1,1,0,0
236943171,47,0,1,1,1,0,0
236943173,45,0,1,1,1,0,0
236943175,47,0,1,1,1,0,0
236943186,45,0,1,1,1,0,0
236943187,47,0,1,1,1,0,0
236943232,45,0,1,1,1,0,0
236943233,37,0,1,1,1,0,0
236943240,45,0,1,1,1,0,0
236943243,37,0,1,1,1,0,0
236943246,45,0,1,1,1,0,0
236943248,37,0,1,1,1,0,0
236943250,45,0,1,1,1,0,0
236943251,37,0,1,1,1,0,0
