Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
1922176124,0,0,1,1,1,1,1
1922178267,0,1,1,1,1,1,1
1922178352,40,1,1,1,1,1,1
1922178379,40,1,0,1,1,1,1
1922178413,40,1,0,0,1,1,1
1922178447,40,1,0,1,1,1,1
1922178650,40,1,1,1,1,1,1
1922178727,0,1,1,1,1,1,1
1922178754,0,1,0,1,1,1,1
1922178788,0,1,0,0,1,1,1
1922178822,0,1,0,1,1,1,1
1922179195,0,1,1,1,1,1,1
1922179223,0,1,0,1,1,1,1
1922179257,0,1,0,0,1,1,1
1922179291,0,1,0,1,1,1,1
1922179570,0,1,1,1,1,1,1
1922179598,0,1,0,1,1,1,1
1922179632,0,1,0,0,1,1,1
1922179666,0,1,0,1,1,1,1
1922179945,0,1,1,1,1,1,1
1922179973,0,1,0,1,1,1,1
1922180007,0,1,0,0,1,1,1
1922180041,0,1,0,1,1,1,1
1922180235,0,1,1,1,1,1,1
1922180320,1,1,1,1,1,1,1
1922180347,1,1,0,1,1,1,1
1922180381,1,1,0,0,1,1,1
1922180415,1,1,0,1,1,1,1
1922180610,1,1,1,1,1,1,1
1922180618,129,1,1,1,1,1,1
1922180695,128,1,1,1,1,1,1
1922180753,128,1,0,1,1,1,1
1922180788,128,1,0,0,1,1,1
1922180822,128,1,0,1,1,1,1
1922181087,128,1,1,1,1,1,1
1922181164,0,1,1,1,1,1,1
1922181191,0,1,0,1,1,1,1
1922181225,0,1,0,0,1,1,1
1922181259,0,1,0,1,1,1,1
1922181453,0,1,1,1,1,1,1
1922181454,3,1,1,1,1,1,1
1922181539,35,1,1,1,1,1,1
1922181566,35,1,0,1,1,1,1
1922181600,35,1,0,0,1,1,1
1922181634,35,1,0,1,1,1,1
1922184465,35,1,1,1,1,1,1
1922184466,35,0,1,1,0,1,1
1922278939,35,0,1,1,1,1,1
1922278940,35,3,1,1,1,1,1
1922285494,35,3,1,1,0,1,1
1922285499,35,3,1,1,0,1,0
1922285501,129,3,1,1,0,1,0
1922285502,129,3,1,0,0,1,0
1922286048,129,3,1,1,0,1,0
1922286080,129,3,0,1,0,1,0
1922286081,128,3,0,1,0,1,0
1922286083,2,3,0,1,0,1,0
1922286084,23,3,0,1,0,1,0
1922286090,87,3,0,1,0,1,0
1922286125,87,3,0,0,0,1,0
1922286175,87,3,0,1,0,1,0
1922286705,87,3,1,1,0,1,0
1922286767,87,3,0,1,0,1,0
1922286777,68,3,0,1,0,1,0
1922286812,68,3,0,0,0,1,0
1922286862,68,3,0,1,0,1,0
1922287017,68,3,1,1,0,1,0
1922287049,68,3,0,1,0,1,0
1922287050,71,3,0,1,0,1,0
1922287051,67,3,0,0,0,1,0
1922287059,67,3,0,1,0,1,0
1922287093,67,3,0,0,0,1,0
1922287144,67,3,0,1,0,1,0
1922287329,67,3,1,1,0,1,0
1922287362,67,3,0,1,0,1,0
1922287365,87,3,0,1,0,1,0
1922287371,95,3,0,1,0,1,0
1922287405,95,3,0,0,0,1,0
1922287456,95,3,0,1,0,1,0
1922287642,95,3,1,1,0,1,0
1922287673,95,3,0,1,0,1,0
1922287674,85,3,0,1,0,1,0
1922287675,84,3,0,0,0,1,0
1922287678,20,3,0,1,0,1,0
1922287683,52,3,0,1,0,1,0
1922287718,52,3,0,0,0,1,0
1922287768,52,3,0,1,0,1,0
1922288048,52,3,1,1,0,1,0
1922288079,52,3,0,1,0,1,0
1922288080,36,3,0,1,0,1,0
1922288082,38,3,0,1,0,1,0
1922288090,46,3,0,1,0,1,0
1922288124,46,3,0,0,0,1,0
1922288175,46,3,0,1,0,1,0
1922288360,46,3,1,1,0,1,0
1922288392,46,3,0,1,0,1,0
1922288393,34,3,0,0,0,1,0
1922288402,50,3,0,1,0,1,0
1922288436,50,3,0,0,0,1,0
1922288487,50,3,0,1,0,1,0
1922288673,50,3,1,1,0,1,0
1922288704,50,3,0,1,0,1,0
1922288705,32,3,0,1,0,1,0
1922288707,129,3,0,1,0,1,0
1922288708,129,3,0,0,0,1,0
1922288714,129,3,0,1,0,1,0
1922288749,129,3,0,0,0,1,0
1922288799,129,3,0,1,0,1,0
1922288985,129,3,1,1,0,1,0
1922289017,129,3,0,1,0,1,0
1922289018,144,3,0,1,0,1,0
1922289020,18,3,0,1,0,1,0
1922289027,82,3,0,1,0,1,0
1922289061,82,3,0,0,0,1,0
1922289112,82,3,0,1,0,1,0
1922289298,82,3,1,1,0,1,0
1922289329,82,3,0,1,0,1,0
1922289330,2,3,0,1,0,1,0
1922289331,67,3,0,1,0,1,0
1922289332,7,3,0,1,0,1,0
1922289339,79,3,0,1,0,1,0
1922289374,79,3,0,0,0,1,0
1922289424,79,3,0,1,0,1,0
1922289704,79,3,1,1,0,1,0
1922289735,79,3,0,1,0,1,0
1922289738,66,3,0,0,0,1,0
1922289739,66,3,0,1,0,1,0
1922289740,66,3,0,0,0,1,0
1922289745,66,3,0,1,0,1,0
1922289780,66,3,0,0,0,1,0
1922289830,66,3,0,1,0,1,0
1922290016,66,3,1,1,0,1,0
1922290048,66,3,0,1,0,1,0
1922290049,71,3,0,1,0,1,0
1922290058,79,3,0,1,0,1,0
1922290092,79,3,0,0,0,1,0
1922290143,79,3,0,1,0,1,0
1922290329,79,3,1,1,0,1,0
1922290360,79,3,0,1,0,1,0
1922290364,68,3,0,1,0,1,0
1922290370,84,3,0,1,0,1,0
1922290405,84,3,0,0,0,1,0
1922290455,84,3,0,1,0,1,0
1922290641,84,3,1,1,0,1,0
1922290672,84,3,0,1,0,1,0
1922290673,80,3,0,1,0,1,0
1922290674,82,3,0,0,0,1,0
1922290683,82,3,0,1,0,1,0
1922290717,82,3,0,0,0,1,0
1922290768,82,3,0,1,0,1,0
1922290954,82,3,1,1,0,1,0
1922290985,82,3,0,1,0,1,0
1922290986,66,3,0,1,0,1,0
1922290987,71,3,0,1,0,1,0
1922290995,79,3,0,1,0,1,0
1922291029,79,3,0,0,0,1,0
1922291080,79,3,0,1,0,1,0
1922291266,79,3,1,1,0,1,0
1922291297,79,3,0,1,0,1,0
1922291307,78,3,0,1,0,1,0
1922291342,78,3,0,0,0,1,0
1922291393,78,3,0,1,0,1,0
1922291672,78,3,1,1,0,1,0
1922291705,78,3,0,1,0,1,0
1922291706,64,3,0,0,0,1,0
1922291708,0,3,0,1,0,1,0
1922291709,0,3,0,0,0,1,0
1922291714,32,3,0,1,0,1,0
1922291748,32,3,0,0,0,1,0
1922291799,32,3,0,1,0,1,0
1922291985,32,3,1,1,0,1,0
1922292016,32,3,0,1,0,1,0
1922292018,6,3,0,1,0,1,0
1922292026,86,3,0,1,0,1,0
1922292060,86,3,0,0,0,1,0
1922292111,86,3,0,1,0,1,0
1922292297,86,3,1,1,0,1,0
1922292328,86,3,0,1,0,1,0
1922292329,82,3,0,1,0,1,0
1922292330,82,3,0,0,0,1,0
1922292338,83,3,0,1,0,1,0
1922292373,83,3,0,0,0,1,0
1922292424,83,3,0,1,0,1,0
1922292610,83,3,1,1,0,1,0
1922292641,83,3,0,1,0,1,0
1922292642,80,3,0,1,0,1,0
1922292643,64,3,0,1,0,1,0
1922292644,0,3,0,1,0,1,0
1922292645,0,3,0,0,0,1,0
1922292651,32,3,0,1,0,1,0
1922292685,32,3,0,0,0,1,0
1922292736,32,3,0,1,0,1,0
1922292922,32,3,1,1,0,1,0
1922292954,32,3,0,1,0,1,0
1922292955,1,3,0,1,0,1,0
1922292963,129,3,0,1,0,1,0
1922292997,129,3,0,0,0,1,0
1922293049,129,3,0,1,0,1,0
1922293234,129,3,1,1,0,1,0
1922293265,129,3,0,1,0,1,0
1922293267,128,3,0,1,0,1,0
1922293276,0,3,0,1,0,1,0
1922293310,0,3,0,0,0,1,0
1922293361,0,3,0,1,0,1,0
1922293641,0,3,1,1,0,1,0
1922293682,0,3,0,1,0,1,0
1922293716,0,3,0,0,0,1,0
1922293767,0,3,0,1,0,1,0
1922293953,0,3,1,1,0,1,0
1922293985,0,3,0,1,0,1,0
1922293986,4,3,0,1,0,1,0
1922293994,52,3,0,1,0,1,0
1922294028,52,3,0,0,0,1,0
1922294080,52,3,0,1,0,1,0
1922294266,52,3,1,1,0,1,0
1922294296,52,3,0,1,0,1,0
1922294297,0,3,0,1,0,1,0
1922294298,0,3,0,0,0,1,0
1922294299,3,3,0,0,0,1,0
1922294307,3,3,0,1,0,1,0
1922294341,3,3,0,0,0,1,0
1922294392,3,3,0,1,0,1,0
1922294578,3,3,1,1,0,1,0
1922294609,3,3,0,1,0,1,0
1922294619,6,3,0,1,0,1,0
1922294653,6,3,0,0,0,1,0
1922294704,6,3,0,1,0,1,0
1922294890,6,3,1,1,0,1,0
1922294921,6,3,0,1,0,1,0
1922294922,2,3,0,1,0,1,0
1922294923,2,3,0,0,0,1,0
1922294931,18,3,0,1,0,1,0
1922294966,18,3,0,0,0,1,0
1922295017,18,3,0,1,0,1,0
1922295203,18,3,1,1,0,1,0
1922295234,18,3,0,1,0,1,0
1922295235,20,3,0,1,0,1,0
1922295244,52,3,0,1,0,1,0
1922295278,52,3,0,0,0,1,0
1922295329,52,3,0,1,0,1,0
1922295609,52,3,1,1,0,1,0
1922295640,52,3,0,1,0,1,0
1922295641,2,3,0,0,0,1,0
1922295643,3,3,0,0,0,1,0
1922295650,3,3,0,1,0,1,0
1922295684,3,3,0,0,0,1,0
1922295736,3,3,0,1,0,1,0
1922295921,3,3,1,1,0,1,0
1922295952,3,3,0,1,0,1,0
1922295962,1,3,0,1,0,1,0
1922295997,1,3,0,0,0,1,0
1922296048,1,3,0,1,0,1,0
1922296234,1,3,1,1,0,1,0
1922296266,1,3,0,1,0,1,0
1922296275,0,3,0,1,0,1,0
1922296309,0,3,0,0,0,1,0
1922296360,0,3,0,1,0,1,0
1922296546,0,3,1,1,0,1,0
1922296587,0,3,0,1,0,1,0
1922296621,0,3,0,0,0,1,0
1922296673,0,3,0,1,0,1,0
1922296859,0,3,1,1,0,1,0
1922296900,0,3,0,1,0,1,0
1922296934,0,3,0,0,0,1,0
1922296985,0,3,0,1,0,1,0
1922297265,0,3,1,1,0,1,0
1922297306,0,3,0,1,0,1,0
1922297340,0,3,0,0,0,1,0
1922297391,0,3,0,1,0,1,0
1922297577,0,3,1,1,0,1,0
1922297618,0,3,0,1,0,1,0
1922297652,0,3,0,0,0,1,0
1922297704,0,3,0,1,0,1,0
1922297890,0,3,1,1,0,1,0
1922297930,0,3,0,1,0,1,0
1922297965,0,3,0,0,0,1,0
1922298016,0,3,0,1,0,1,0
1922298202,0,3,1,1,0,1,0
1922298234,0,3,0,1,0,1,0
1922298236,131,3,0,1,0,1,0
1922298243,203,3,0,1,0,1,0
1922298277,203,3,0,0,0,1,0
1922298329,203,3,0,1,0,1,0
1922298515,203,3,1,1,0,1,0
1922298545,203,3,0,1,0,1,0
1922298546,201,3,0,1,0,1,0
1922298549,193,3,0,1,0,1,0
1922298555,209,3,0,1,0,1,0
1922298590,209,3,0,0,0,1,0
1922298641,209,3,0,1,0,1,0
1922298827,209,3,1,1,0,1,0
1922298858,209,3,0,1,0,1,0
1922298859,211,3,0,1,0,1,0
1922298860,219,3,0,1,0,1,0
1922298868,251,3,0,1,0,1,0
1922298902,251,3,0,0,0,1,0
1922298954,251,3,0,1,0,1,0
1922299233,251,3,1,1,0,1,0
1922299264,251,3,0,1,0,1,0
1922299274,253,3,0,1,0,1,0
1922299308,253,3,0,0,0,1,0
1922299360,253,3,0,1,0,1,0
1922299546,253,3,1,1,0,1,0
1922299576,253,3,0,1,0,1,0
1922299577,249,3,0,1,0,1,0
1922299579,241,3,0,0,0,1,0
1922299586,241,3,0,1,0,1,0
1922299620,241,3,0,0,0,1,0
1922299672,241,3,0,1,0,1,0
1922299858,241,3,1,1,0,1,0
1922299890,241,3,0,1,0,1,0
1922299899,243,3,0,1,0,1,0
1922299933,243,3,0,0,0,1,0
1922299985,243,3,0,1,0,1,0
1922300171,243,3,1,1,0,1,0
1922300203,243,3,0,1,0,1,0
1922300204,131,3,0,1,0,1,0
1922300206,131,3,0,0,0,1,0
1922300211,131,3,0,1,0,1,0
1922300245,131,3,0,0,0,1,0
1922300297,131,3,0,1,0,1,0
1922300483,131,3,1,1,0,1,0
1922300513,131,3,0,1,0,1,0
1922300514,129,3,0,1,0,1,0
1922300524,89,3,0,1,0,1,0
1922300558,89,3,0,0,0,1,0
1922300610,89,3,0,1,0,1,0
1922300795,89,3,1,1,0,1,0
1922300826,89,3,0,1,0,1,0
1922300827,65,3,0,1,0,1,0
1922300836,1,3,0,1,0,1,0
1922300870,1,3,0,0,0,1,0
1922300922,1,3,0,1,0,1,0
1922301202,1,3,1,1,0,1,0
1922301234,1,3,0,1,0,1,0
1922301242,0,3,0,1,0,1,0
1922301276,0,3,0,0,0,1,0
1922301328,0,3,0,1,0,1,0
1922301514,0,3,1,1,0,1,0
1922301545,0,3,0,1,0,1,0
1922301546,1,3,0,1,0,1,0
1922301555,3,3,0,1,0,1,0
1922301589,3,3,0,0,0,1,0
1922301641,3,3,0,1,0,1,0
1922301826,3,3,1,1,0,1,0
1922301859,3,3,0,1,0,1,0
1922301867,27,3,0,1,0,1,0
1922301901,27,3,0,0,0,1,0
1922301953,27,3,0,1,0,1,0
1922302139,27,3,1,1,0,1,0
1922302169,27,3,0,1,0,1,0
1922302170,9,3,0,1,0,1,0
1922302171,0,3,0,1,0,1,0
1922302173,0,3,0,0,0,1,0
1922302179,0,3,0,1,0,1,0
1922302214,0,3,0,0,0,1,0
1922302265,0,3,0,1,0,1,0
1922302451,0,3,1,1,0,1,0
1922302482,0,3,0,1,0,1,0
1922302492,2,3,0,1,0,1,0
1922302526,2,3,0,0,0,1,0
1922302578,2,3,0,1,0,1,0
1922302858,2,3,1,1,0,1,0
1922302888,2,3,0,1,0,1,0
1922302889,0,3,0,1,0,1,0
1922302890,1,3,0,1,0,1,0
1922302898,129,3,0,1,0,1,0
1922302932,129,3,0,0,0,1,0
1922302984,129,3,0,1,0,1,0
1922303170,129,3,1,1,0,1,0
1922303210,129,3,0,1,0,1,0
1922303245,129,3,0,0,0,1,0
1922303296,129,3,0,1,0,1,0
1922303482,129,3,1,1,0,1,0
1922303523,129,3,0,1,0,1,0
1922303557,129,3,0,0,0,1,0
1922303609,129,3,0,1,0,1,0
1922303795,129,3,1,1,0,1,0
1922303835,129,3,0,1,0,1,0
1922303869,129,3,0,0,0,1,0
1922303921,129,3,0,1,0,1,0
1922304107,129,3,1,1,0,1,0
1922304147,129,3,0,1,0,1,0
1922304182,129,3,0,0,0,1,0
1922304234,129,3,0,1,0,1,0
1922304420,129,3,1,1,0,1,0
1922304460,129,3,0,1,0,1,0
1922304494,129,3,0,0,0,1,0
1922304546,129,3,0,1,0,1,0
1922304826,129,3,1,1,0,1,0
1922304866,129,3,0,1,0,1,0
1922304900,129,3,0,0,0,1,0
1922304952,129,3,0,1,0,1,0
1922305138,129,3,1,1,0,1,0
1922305178,129,3,0,1,0,1,0
1922305213,129,3,0,0,0,1,0
1922305265,129,3,0,1,0,1,0
1922305451,129,3,1,1,0,1,0
1922305522,129,3,0,1,0,1,0
1922305556,129,3,0,0,0,1,0
1922305609,129,3,0,1,0,1,0
1922305763,129,3,1,1,0,1,0
1922305803,129,3,0,1,0,1,0
1922305838,129,3,0,0,0,1,0
1922305890,129,3,0,1,0,1,0
1922306076,129,3,1,1,0,1,0
1922306116,129,3,0,1,0,1,0
1922306150,129,3,0,0,0,1,0
1922306202,129,3,0,1,0,1,0
1922306388,129,3,1,1,0,1,0
1922306428,129,3,0,1,0,1,0
1922306462,129,3,0,0,0,1,0
1922306514,129,3,0,1,0,1,0
1922306794,129,3,1,1,0,1,0
1922306865,129,3,0,1,0,1,0
1922306900,129,3,0,0,0,1,0
1922306952,129,3,0,1,0,1,0
1922307107,129,3,1,1,0,1,0
1922307178,129,3,0,1,0,1,0
1922307212,129,3,0,0,0,1,0
1922307265,129,3,0,1,0,1,0
1922307419,129,3,1,1,0,1,0
1922307490,129,3,0,1,0,1,0
1922307525,129,3,0,0,0,1,0
1922307577,129,3,0,1,0,1,0
1922307731,129,3,1,1,0,1,0
1922307803,129,3,0,1,0,1,0
1922307837,129,3,0,0,0,1,0
1922307889,129,3,0,1,0,1,0
1922308044,129,3,1,1,0,1,0
1922308115,129,3,0,1,0,1,0
1922308149,129,3,0,0,0,1,0
1922308202,129,3,0,1,0,1,0
1922308450,129,3,1,1,0,1,0
1922308521,129,3,0,1,0,1,0
1922308556,129,3,0,0,0,1,0
1922308608,129,3,0,1,0,1,0
1922308763,129,3,1,1,0,1,0
1922308834,129,3,0,1,0,1,0
1922308868,129,3,0,0,0,1,0
1922308920,129,3,0,1,0,1,0
1922309075,129,3,1,1,0,1,0
1922309138,129,3,0,1,0,1,0
1922309146,131,3,0,1,0,1,0
1922309180,131,3,0,0,0,1,0
1922309233,131,3,0,1,0,1,0
1922309387,131,3,1,1,0,1,0
1922309448,131,3,0,1,0,1,0
1922309450,129,3,0,1,0,1,0
1922309451,145,3,0,1,0,1,0
1922309452,25,3,0,1,0,1,0
1922309458,89,3,0,1,0,1,0
1922309493,89,3,0,0,0,1,0
1922309545,89,3,0,1,0,1,0
1922309700,89,3,1,1,0,1,0
1922309761,89,3,0,1,0,1,0
1922309762,73,3,0,1,0,1,0
1922309771,1,3,0,1,0,1,0
1922309805,1,3,0,0,0,1,0
1922309858,1,3,0,1,0,1,0
1922310012,1,3,1,1,0,1,0
1922310075,1,3,0,1,0,1,0
1922310083,0,3,0,1,0,1,0
1922310117,0,3,0,0,0,1,0
1922310170,0,3,0,1,0,1,0
1922310418,0,3,1,1,0,1,0
1922310511,0,3,0,1,0,1,0
1922310521,108,3,0,1,0,1,0
1922310555,108,3,0,0,0,1,0
1922310608,108,3,0,1,0,1,0
1922310731,108,3,1,1,0,1,0
1922310793,108,3,0,1,0,1,0
1922310797,0,3,0,0,0,1,0
1922310802,0,3,0,1,0,1,0
1922310836,0,3,0,0,0,1,0
1922310889,0,3,0,1,0,1,0
1922311043,0,3,1,1,0,1,0
1922311114,0,3,0,1,0,1,0
1922311149,0,3,0,0,0,1,0
1922311201,0,3,0,1,0,1,0
1922311356,0,3,1,1,0,1,0
1922311418,0,3,0,1,0,1,0
1922311427,129,3,0,1,0,1,0
1922311461,129,3,0,0,0,1,0
1922311514,129,3,0,1,0,1,0
1922311668,129,3,1,1,0,1,0
1922311770,129,3,0,1,0,1,0
1922311804,129,3,0,0,0,1,0
1922311857,129,3,0,1,0,1,0
1922311981,129,3,1,1,0,1,0
1922312051,129,3,0,1,0,1,0
1922312086,129,3,0,0,0,1,0
1922312138,129,3,0,1,0,1,0
1922312387,129,3,1,1,0,1,0
1922312449,129,3,0,1,0,1,0
1922312451,165,3,0,1,0,1,0
1922312458,229,3,0,1,0,1,0
1922312492,229,3,0,0,0,1,0
1922312545,229,3,0,1,0,1,0
1922312699,229,3,1,1,0,1,0
1922312760,229,3,0,1,0,1,0
1922312761,197,3,0,1,0,1,0
1922312762,128,3,0,0,0,1,0
1922312764,0,3,0,0,0,1,0
1922312765,0,3,0,1,0,1,0
1922312766,0,3,0,0,0,1,0
1922312770,0,3,0,1,0,1,0
1922312804,0,3,0,0,0,1,0
1922312857,0,3,0,1,0,1,0
1922313012,0,3,1,1,0,1,0
1922313073,0,3,0,1,0,1,0
1922313083,129,3,0,1,0,1,0
1922313117,129,3,0,0,0,1,0
1922313170,129,3,0,1,0,1,0
1922313324,129,3,1,1,0,1,0
1922313385,129,3,0,1,0,1,0
1922313386,128,3,0,1,0,1,0
1922313395,0,3,0,1,0,1,0
1922313429,0,3,0,0,0,1,0
1922313482,0,3,0,1,0,1,0
1922313637,0,3,1,1,0,1,0
1922313698,0,3,0,1,0,1,0
1922313707,128,3,0,1,0,1,0
1922313741,128,3,0,0,0,1,0
1922313794,128,3,0,1,0,1,0
1922313949,128,3,1,1,0,1,0
1922314011,128,3,0,1,0,1,0
1922314012,182,3,0,1,0,1,0
1922314013,246,3,0,1,0,1,0
1922314020,254,3,0,1,0,1,0
1922314054,254,3,0,0,0,1,0
1922314107,254,3,0,1,0,1,0
1922314355,254,3,1,1,0,1,0
1922314416,254,3,0,1,0,1,0
1922314418,128,3,0,0,0,1,0
1922314421,0,3,0,0,0,1,0
1922314426,0,3,0,1,0,1,0
1922314450,0,3,0,0,0,1,0
1922314460,0,3,1,0,0,1,0
1922314668,0,3,1,1,0,1,0
1922314738,0,3,0,1,0,1,0
1922314772,0,3,0,0,0,1,0
1922314825,0,3,0,1,0,1,0
1922314980,0,3,1,1,0,1,0
1922315051,0,3,0,1,0,1,0
1922315085,0,3,0,0,0,1,0
1922315138,0,3,0,1,0,1,0
1922315292,0,3,1,1,0,1,0
1922315354,0,3,0,1,0,1,0
1922315363,1,3,0,1,0,1,0
1922315397,1,3,0,0,0,1,0
1922315450,1,3,0,1,0,1,0
1922315605,1,3,1,1,0,1,0
1922315666,1,3,0,1,0,1,0
1922315675,129,3,0,1,0,1,0
1922315710,129,3,0,0,0,1,0
1922315763,129,3,0,1,0,1,0
1922316011,129,3,1,1,0,1,0
1922316082,129,3,0,1,0,1,0
1922316116,129,3,0,0,0,1,0
1922316169,129,3,0,1,0,1,0
1922316323,129,3,1,1,0,1,0
1922316385,129,3,0,1,0,1,0
1922316386,131,3,0,1,0,1,0
1922316394,51,3,0,1,0,1,0
1922316428,51,3,0,0,0,1,0
1922316481,51,3,0,1,0,1,0
1922316636,51,3,1,1,0,1,0
1922316696,51,3,0,1,0,1,0
1922316697,33,3,0,1,0,1,0
1922316698,1,3,0,0,0,1,0
1922316700,0,3,0,0,0,1,0
1922316706,0,3,0,1,0,1,0
1922316741,0,3,0,0,0,1,0
1922316794,0,3,0,1,0,1,0
1922316948,0,3,1,1,0,1,0
1922317010,0,3,0,1,0,1,0
1922317019,18,3,0,1,0,1,0
1922317053,18,3,0,0,0,1,0
1922317106,18,3,0,1,0,1,0
1922317261,18,3,1,1,0,1,0
1922317321,18,3,0,1,0,1,0
1922317322,0,3,0,1,0,1,0
1922317324,128,3,0,1,0,1,0
1922317331,129,3,0,1,0,1,0
1922317365,129,3,0,0,0,1,0
1922317419,129,3,0,1,0,1,0
1922317573,129,3,1,1,0,1,0
1922317634,129,3,0,1,0,1,0
1922317644,0,3,0,1,0,1,0
1922317678,0,3,0,0,0,1,0
1922317731,0,3,0,1,0,1,0
1922317979,0,3,1,1,0,1,0
1922318050,0,3,0,1,0,1,0
1922318084,0,3,0,0,0,1,0
1922318137,0,3,0,1,0,1,0
1922318292,0,3,1,1,0,1,0
1922318362,0,3,0,1,0,1,0
1922318397,0,3,0,0,0,1,0
1922318450,0,3,0,1,0,1,0
1922318604,0,3,1,1,0,1,0
1922318675,0,3,0,1,0,1,0
1922318709,0,3,0,0,0,1,0
1922318762,0,3,0,1,0,1,0
1922318917,0,3,1,1,0,1,0
1922318987,0,3,0,1,0,1,0
1922319021,0,3,0,0,0,1,0
1922319075,0,3,0,1,0,1,0
1922319229,0,3,1,1,0,1,0
1922319290,0,3,0,1,0,1,0
1922319291,128,3,0,1,0,1,0
1922319300,129,3,0,1,0,1,0
1922319334,129,3,0,0,0,1,0
1922319387,129,3,0,1,0,1,0
1922319542,129,3,1,1,0,1,0
1922319612,129,3,0,1,0,1,0
1922319646,129,3,0,0,0,1,0
1922319699,129,3,0,1,0,1,0
1922319948,129,3,1,1,0,1,0
1922320018,129,3,0,1,0,1,0
1922320052,129,3,0,0,0,1,0
1922320106,129,3,0,1,0,1,0
1922320260,129,3,1,1,0,1,0
1922320322,129,3,0,1,0,1,0
1922320324,19,3,0,1,0,1,0
1922320330,27,3,0,1,0,1,0
1922320365,27,3,0,0,0,1,0
1922320418,27,3,0,1,0,1,0
1922320573,27,3,1,1,0,1,0
1922320633,27,3,0,1,0,1,0
1922320634,3,3,0,0,0,1,0
1922320643,3,3,0,1,0,1,0
1922320677,3,3,0,0,0,1,0
1922320730,3,3,0,1,0,1,0
1922320885,3,3,1,1,0,1,0
1922320946,3,3,0,1,0,1,0
1922320947,147,3,0,1,0,1,0
1922320948,151,3,0,1,0,1,0
1922320955,215,3,0,1,0,1,0
1922320990,215,3,0,0,0,1,0
1922321043,215,3,0,1,0,1,0
1922321197,215,3,1,1,0,1,0
1922321258,215,3,0,1,0,1,0
1922321259,83,3,0,0,0,1,0
1922321261,18,3,0,1,0,1,0
1922321262,26,3,0,0,0,1,0
1922321268,26,3,0,1,0,1,0
1922321302,26,3,0,0,0,1,0
1922321355,26,3,0,1,0,1,0
1922321604,26,3,1,1,0,1,0
1922321665,26,3,0,1,0,1,0
1922321674,129,3,0,1,0,1,0
1922321708,129,3,0,0,0,1,0
1922321761,129,3,0,1,0,1,0
1922321916,129,3,1,1,0,1,0
1922321986,129,3,0,1,0,1,0
1922322021,129,3,0,0,0,1,0
1922322074,129,3,0,1,0,1,0
1922322229,129,3,1,1,0,1,0
1922322299,129,3,0,1,0,1,0
1922322333,129,3,0,0,0,1,0
1922322386,129,3,0,1,0,1,0
1922322541,129,3,1,1,0,1,0
1922322611,129,3,0,1,0,1,0
1922322645,129,3,0,0,0,1,0
1922322699,129,3,0,1,0,1,0
1922322853,129,3,1,1,0,1,0
1922322923,129,3,0,1,0,1,0
1922322958,129,3,0,0,0,1,0
1922323011,129,3,0,1,0,1,0
1922323166,129,3,1,1,0,1,0
1922323236,129,3,0,1,0,1,0
1922323270,129,3,0,0,0,1,0
1922323324,129,3,0,1,0,1,0
1922323572,129,3,1,1,0,1,0
1922323642,129,3,0,1,0,1,0
1922323676,129,3,0,0,0,1,0
1922323730,129,3,0,1,0,1,0
1922323884,129,3,1,1,0,1,0
1922323954,129,3,0,1,0,1,0
