Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
89749659,161,2,1,1,1,1,1
89749668,175,2,1,1,1,1,1
89749744,47,2,1,1,1,1,1
89749777,47,2,0,1,1,1,1
89749811,47,2,0,0,1,1,1
89749839,47,2,0,1,1,1,1
89749979,47,2,1,1,1,1,1
89749980,43,2,1,1,1,1,1
89749981,33,2,1,1,1,1,1
89749982,33,2,1,0,1,1,1
89750056,33,2,1,1,1,1,1
89750089,33,2,0,1,1,1,1
89750123,33,2,0,0,1,1,1
89750152,33,2,0,1,1,1,1
89750378,33,2,1,1,1,1,1
89750386,47,2,1,1,1,1,1
89750463,14,2,1,1,1,1,1
89750495,14,2,0,1,1,1,1
89750529,14,2,0,0,1,1,1
89750558,14,2,0,1,1,1,1
89750698,14,2,1,1,1,1,1
89750700,2,2,1,1,1,1,1
89750701,2,2,1,0,1,1,1
89750775,2,2,1,1,1,1,1
89750808,2,2,0,1,1,1,1
89750842,2,2,0,0,1,1,1
89750870,2,2,0,1,1,1,1
89751011,2,2,1,1,1,1,1
89751088,0,2,1,1,1,1,1
89751120,0,2,0,1,1,1,1
89751154,0,2,0,0,1,1,1
89751183,0,2,0,1,1,1,1
89751315,0,2,1,1,1,1,1
89751400,186,2,1,1,1,1,1
89751432,186,2,0,1,1,1,1
89751467,186,2,0,0,1,1,1
89751495,186,2,0,1,1,1,1
89751627,186,2,1,1,1,1,1
89751636,187,2,1,1,1,1,1
89751638,17,2,1,1,1,1,1
89751639,17,2,1,0,1,1,1
89751712,17,2,1,1,1,1,1
89751745,17,2,0,1,1,1,1
89751779,17,2,0,0,1,1,1
89751808,17,2,0,1,1,1,1
89751940,17,2,1,1,1,1,1
89751948,31,2,1,1,1,1,1
89751949,30,2,1,1,1,1,1
89752025,14,2,1,1,1,1,1
89752057,14,2,0,1,1,1,1
89752091,14,2,0,0,1,1,1
89752120,14,2,0,1,1,1,1
89752346,14,2,1,1,1,1,1
89752354,46,2,1,1,1,1,1
89752431,32,2,1,1,1,1,1
89752464,32,2,0,1,1,1,1
89752497,32,2,0,0,1,1,1
89752526,32,2,0,1,1,1,1
89752658,32,2,1,1,1,1,1
89752659,42,2,1,1,1,1,1
89752667,62,2,1,1,1,1,1
89752743,30,2,1,1,1,1,1
89752776,30,2,0,1,1,1,1
89752810,30,2,0,0,1,1,1
89752839,30,2,0,1,1,1,1
89752971,30,2,1,1,1,1,1
89752979,254,2,1,1,1,1,1
89753056,248,2,1,1,1,1,1
89753088,248,2,0,1,1,1,1
89753122,248,2,0,0,1,1,1
89753151,248,2,0,1,1,1,1
89753283,248,2,1,1,1,1,1
89753292,249,2,1,1,1,1,1
89753368,145,2,1,1,1,1,1
89753401,145,2,0,1,1,1,1
89753435,145,2,0,0,1,1,1
89753464,145,2,0,1,1,1,1
89753596,145,2,1,1,1,1,1
89753604,247,2,1,1,1,1,1
89753681,246,2,1,1,1,1,1
89753713,246,2,0,1,1,1,1
89753747,246,2,0,0,1,1,1
89753776,246,2,0,1,1,1,1
89753908,246,2,1,1,1,1,1
89753916,247,2,1,1,1,1,1
89753917,243,2,1,1,1,1,1
89753918,145,2,1,1,1,1,1
89753919,145,2,1,0,1,1,1
89753993,145,2,1,1,1,1,1
89754026,145,2,0,1,1,1,1
89754060,145,2,0,0,1,1,1
89754089,145,2,0,1,1,1,1
89754314,145,2,1,1,1,1,1
89754315,241,2,1,1,1,1,1
89754322,245,2,1,1,1,1,1
89754399,244,2,1,1,1,1,1
89754432,244,2,0,1,1,1,1
89754466,244,2,0,0,1,1,1
89754495,244,2,0,1,1,1,1
89754627,244,2,1,1,1,1,1
89754636,253,2,1,1,1,1,1
89754638,141,2,1,1,1,1,1
89754639,141,2,1,0,1,1,1
89754712,141,2,1,1,1,1,1
89754744,141,2,0,1,1,1,1
89754778,141,2,0,0,1,1,1
89754807,141,2,0,1,1,1,1
89754939,141,2,1,1,1,1,1
89754947,205,2,1,1,1,1,1
89754948,204,2,1,1,1,1,1
89755024,68,2,1,1,1,1,1
89755056,68,2,0,1,1,1,1
89755091,68,2,0,0,1,1,1
89755120,68,2,0,1,1,1,1
89755252,68,2,1,1,1,1,1
89755337,238,2,1,1,1,1,1
89755369,238,2,0,1,1,1,1
89755403,238,2,0,0,1,1,1
89755432,238,2,0,1,1,1,1
89755572,238,2,1,1,1,1,1
89755573,226,2,1,1,1,1,1
89755574,2,2,1,1,1,1,1
89755576,2,2,1,0,1,1,1
89755649,2,2,1,1,1,1,1
89755681,2,2,0,1,1,1,1
89755716,2,2,0,0,1,1,1
89755745,2,2,0,1,1,1,1
89755970,2,2,1,1,1,1,1
89755971,50,2,1,1,1,1,1
89755979,54,2,1,1,1,1,1
89756055,52,2,1,1,1,1,1
89756087,52,2,0,1,1,1,1
89756122,52,2,0,0,1,1,1
89756151,52,2,0,1,1,1,1
89756283,52,2,1,1,1,1,1
89756291,62,2,1,1,1,1,1
89756294,14,2,1,1,1,1,1
89756295,14,2,1,0,1,1,1
89756368,14,2,1,1,1,1,1
89756400,14,2,0,1,1,1,1
89756434,14,2,0,0,1,1,1
89756463,14,2,0,1,1,1,1
89756595,14,2,1,1,1,1,1
89756603,15,2,1,1,1,1,1
89756604,3,2,1,1,1,1,1
89756605,1,2,1,1,1,1,1
89756606,1,2,1,0,1,1,1
89756680,1,2,1,1,1,1,1
89756712,1,2,0,1,1,1,1
89756746,1,2,0,0,1,1,1
89756775,1,2,0,1,1,1,1
89756907,1,2,1,1,1,1,1
89756908,131,2,1,1,1,1,1
89756993,151,2,1,1,1,1,1
89757025,151,2,0,1,1,1,1
89757059,151,2,0,0,1,1,1
89757088,151,2,0,1,1,1,1
89757220,151,2,1,1,1,1,1
89757228,183,2,1,1,1,1,1
89757229,180,2,1,1,1,1,1
89757305,52,2,1,1,1,1,1
89757337,52,2,0,1,1,1,1
89757371,52,2,0,0,1,1,1
89757400,52,2,0,1,1,1,1
89757532,52,2,1,1,1,1,1
89757541,60,2,1,1,1,1,1
89757542,8,2,1,1,1,1,1
89757544,8,2,1,0,1,1,1
89757617,8,2,1,1,1,1,1
89757649,8,2,0,1,1,1,1
89757684,8,2,0,0,1,1,1
89757713,8,2,0,1,1,1,1
89757938,8,2,1,1,1,1,1
89757947,9,2,1,1,1,1,1
89758024,1,2,1,1,1,1,1
89758055,1,2,0,1,1,1,1
89758090,1,2,0,0,1,1,1
89758119,1,2,0,1,1,1,1
89758251,1,2,1,1,1,1,1
89758259,145,2,1,1,1,1,1
89758336,144,2,1,1,1,1,1
89758368,144,2,0,1,1,1,1
89758402,144,2,0,0,1,1,1
89758431,144,2,0,1,1,1,1
89758563,144,2,1,1,1,1,1
89758564,147,2,1,1,1,1,1
89758649,223,2,1,1,1,1,1
89758680,223,2,0,1,1,1,1
89758714,223,2,0,0,1,1,1
89758744,223,2,0,1,1,1,1
89758876,223,2,1,1,1,1,1
89758884,255,2,1,1,1,1,1
89758885,252,2,1,1,1,1,1
89758961,108,2,1,1,1,1,1
89758993,108,2,0,1,1,1,1
89759027,108,2,0,0,1,1,1
89759056,108,2,0,1,1,1,1
89759188,108,2,1,1,1,1,1
89759196,109,2,1,1,1,1,1
89759197,105,2,1,1,1,1,1
89759198,33,2,1,1,1,1,1
89759199,33,2,1,0,1,1,1
89759273,33,2,1,1,1,1,1
89759305,33,2,0,1,1,1,1
89759339,33,2,0,0,1,1,1
89759369,33,2,0,1,1,1,1
89759501,33,2,1,1,1,1,1
89759509,43,2,1,1,1,1,1
89759510,42,2,1,1,1,1,1
89759586,10,2,1,1,1,1,1
89759618,10,2,0,1,1,1,1
89759652,10,2,0,0,1,1,1
89759681,10,2,0,1,1,1,1
89759907,10,2,1,1,1,1,1
89759908,250,2,1,1,1,1,1
89759992,254,2,1,1,1,1,1
89760024,254,2,0,1,1,1,1
89760058,254,2,0,0,1,1,1
89760087,254,2,0,1,1,1,1
89760227,254,2,1,1,1,1,1
89760228,250,2,1,1,1,1,1
89760304,40,2,1,1,1,1,1
89760336,40,2,0,1,1,1,1
89760370,40,2,0,0,1,1,1
89760400,40,2,0,1,1,1,1
89760531,40,2,1,1,1,1,1
89760532,41,2,1,1,1,1,1
89760540,169,2,1,1,1,1,1
89760617,161,2,1,1,1,1,1
89760649,161,2,0,1,1,1,1
89760683,161,2,0,0,1,1,1
89760712,161,2,0,1,1,1,1
89760844,161,2,1,1,1,1,1
89760929,171,2,1,1,1,1,1
89760961,171,2,0,1,1,1,1
89760995,171,2,0,0,1,1,1
89761025,171,2,0,1,1,1,1
89761165,171,2,1,1,1,1,1
89761242,161,2,1,1,1,1,1
89761273,161,2,0,1,1,1,1
89761307,161,2,0,0,1,1,1
89761337,161,2,0,1,1,1,1
89761469,161,2,1,1,1,1,1
89761470,185,2,1,1,1,1,1
89761477,189,2,1,1,1,1,1
89761554,188,2,1,1,1,1,1
89761586,188,2,0,1,1,1,1
89761620,188,2,0,0,1,1,1
89761650,188,2,0,1,1,1,1
89761875,188,2,1,1,1,1,1
89761876,191,2,1,1,1,1,1
89761884,255,2,1,1,1,1,1
89761960,223,2,1,1,1,1,1
89761992,223,2,0,1,1,1,1
89762026,223,2,0,0,1,1,1
89762056,223,2,0,1,1,1,1
89762188,223,2,1,1,1,1,1
89762196,255,2,1,1,1,1,1
89762197,249,2,1,1,1,1,1
89762273,105,2,1,1,1,1,1
89762336,105,2,0,1,1,1,1
89762370,105,2,0,0,1,1,1
89762399,105,2,0,1,1,1,1
89762500,105,2,1,1,1,1,1
89762508,107,2,1,1,1,1,1
89762509,106,2,1,1,1,1,1
89762585,10,2,1,1,1,1,1
89762617,10,2,0,1,1,1,1
89762651,10,2,0,0,1,1,1
89762680,10,2,0,1,1,1,1
89762821,10,2,1,1,1,1,1
89762898,8,2,1,1,1,1,1
89762929,8,2,0,1,1,1,1
89762963,8,2,0,0,1,1,1
89762993,8,2,0,1,1,1,1
89763125,8,2,1,1,1,1,1
89763210,10,2,1,1,1,1,1
89763242,10,2,0,1,1,1,1
89763276,10,2,0,0,1,1,1
89763305,10,2,0,1,1,1,1
89763616,10,2,1,1,1,1,1
89763648,10,2,0,1,1,1,1
89763682,10,2,0,0,1,1,1
89763712,10,2,0,1,1,1,1
89763844,10,2,1,1,1,1,1
89763852,238,2,1,1,1,1,1
89763929,230,2,1,1,1,1,1
89763960,230,2,0,1,1,1,1
89763994,230,2,0,0,1,1,1
89764024,230,2,0,1,1,1,1
89764156,230,2,1,1,1,1,1
89764164,238,2,1,1,1,1,1
89764165,234,2,1,1,1,1,1
89764166,10,2,1,1,1,1,1
89764168,10,2,1,0,1,1,1
89764241,10,2,1,1,1,1,1
89764273,10,2,0,1,1,1,1
89764307,10,2,0,0,1,1,1
89764336,10,2,0,1,1,1,1
89764554,10,2,1,1,1,1,1
89764585,10,2,0,1,1,1,1
89764619,10,2,0,0,1,1,1
89764649,10,2,0,1,1,1,1
89764789,10,2,1,1,1,1,1
89764866,8,2,1,1,1,1,1
89764897,8,2,0,1,1,1,1
89764932,8,2,0,0,1,1,1
89764961,8,2,0,1,1,1,1
89765093,8,2,1,1,1,1,1
89765094,11,2,1,1,1,1,1
89765178,47,2,1,1,1,1,1
89765210,47,2,0,1,1,1,1
89765244,47,2,0,0,1,1,1
89765274,47,2,0,1,1,1,1
89765585,47,2,1,1,1,1,1
89765616,47,2,0,1,1,1,1
89765650,47,2,0,0,1,1,1
89765680,47,2,0,1,1,1,1
89765812,47,2,1,1,1,1,1
89765820,239,2,1,1,1,1,1
89765821,238,2,1,1,1,1,1
89765897,230,2,1,1,1,1,1
89765928,230,2,0,1,1,1,1
89765963,230,2,0,0,1,1,1
89765992,230,2,0,1,1,1,1
89766124,230,2,1,1,1,1,1
89766132,231,2,1,1,1,1,1
89766133,227,2,1,1,1,1,1
89766134,3,2,1,1,1,1,1
89766135,3,2,1,0,1,1,1
89766136,3,2,1,1,1,1,1
89766137,3,2,1,0,1,1,1
89766209,3,2,1,1,1,1,1
89766241,3,2,0,1,1,1,1
89766275,3,2,0,0,1,1,1
89766305,3,2,0,1,1,1,1
89766437,3,2,1,1,1,1,1
89766445,47,2,1,1,1,1,1
89766522,46,2,1,1,1,1,1
89766553,46,2,0,1,1,1,1
89766587,46,2,0,0,1,1,1
89766617,46,2,0,1,1,1,1
89766749,46,2,1,1,1,1,1
89766757,238,2,1,1,1,1,1
89766758,234,2,1,1,1,1,1
89766759,200,2,1,1,1,1,1
89766760,200,2,1,0,1,1,1
89766834,200,2,1,1,1,1,1
89766866,200,2,0,1,1,1,1
89766900,200,2,0,0,1,1,1
89766930,200,2,0,1,1,1,1
89767061,200,2,1,1,1,1,1
89767062,201,2,1,1,1,1,1
89767071,233,2,1,1,1,1,1
89767147,169,2,1,1,1,1,1
89767178,169,2,0,1,1,1,1
89767212,169,2,0,0,1,1,1
89767242,169,2,0,1,1,1,1
89767468,169,2,1,1,1,1,1
89767476,233,2,1,1,1,1,1
89767477,224,2,1,1,1,1,1
89767478,192,2,1,1,1,1,1
89767480,192,2,1,0,1,1,1
89767553,192,2,1,1,1,1,1
89767584,192,2,0,1,1,1,1
89767618,192,2,0,0,1,1,1
89767648,192,2,0,1,1,1,1
89767780,192,2,1,1,1,1,1
89767865,232,2,1,1,1,1,1
89767896,232,2,0,1,1,1,1
89767931,232,2,0,0,1,1,1
89767961,232,2,0,1,1,1,1
89768093,232,2,1,1,1,1,1
89768101,254,2,1,1,1,1,1
89768178,246,2,1,1,1,1,1
89768209,246,2,0,1,1,1,1
89768243,246,2,0,0,1,1,1
89768273,246,2,0,1,1,1,1
89768405,246,2,1,1,1,1,1
89768414,255,2,1,1,1,1,1
89768415,139,2,1,1,1,1,1
89768416,139,2,1,0,1,1,1
89768490,139,2,1,1,1,1,1
89768521,139,2,0,1,1,1,1
89768555,139,2,0,0,1,1,1
89768586,139,2,0,1,1,1,1
89768718,139,2,1,1,1,1,1
89768726,191,2,1,1,1,1,1
89768803,188,2,1,1,1,1,1
89768834,188,2,0,1,1,1,1
89768868,188,2,0,0,1,1,1
89768898,188,2,0,1,1,1,1
89769124,188,2,1,1,1,1,1
89769132,254,2,1,1,1,1,1
89769133,246,2,1,1,1,1,1
89769209,230,2,1,1,1,1,1
89769240,230,2,0,1,1,1,1
89769274,230,2,0,0,1,1,1
89769304,230,2,0,1,1,1,1
89769436,230,2,1,1,1,1,1
89769444,246,2,1,1,1,1,1
89769521,244,2,1,1,1,1,1
89769552,244,2,0,1,1,1,1
89769586,244,2,0,0,1,1,1
89769617,244,2,0,1,1,1,1
89769748,244,2,1,1,1,1,1
89769749,245,2,1,1,1,1,1
89769758,255,2,1,1,1,1,1
89769834,223,2,1,1,1,1,1
89769865,223,2,0,1,1,1,1
89769899,223,2,0,0,1,1,1
89769929,223,2,0,1,1,1,1
89770069,223,2,1,1,1,1,1
89770070,211,2,1,1,1,1,1
89770071,131,2,1,1,1,1,1
89770072,131,2,1,0,1,1,1
89770146,131,2,1,1,1,1,1
89770177,131,2,0,1,1,1,1
89770211,131,2,0,0,1,1,1
89770241,131,2,0,1,1,1,1
89770373,131,2,1,1,1,1,1
89770374,139,2,1,1,1,1,1
89770382,235,2,1,1,1,1,1
89770459,232,2,1,1,1,1,1
89770490,232,2,0,1,1,1,1
89770524,232,2,0,0,1,1,1
89770554,232,2,0,1,1,1,1
89770686,232,2,1,1,1,1,1
89770694,249,2,1,1,1,1,1
89770771,241,2,1,1,1,1,1
89770802,241,2,0,1,1,1,1
89770836,241,2,0,0,1,1,1
89770866,241,2,0,1,1,1,1
89771092,241,2,1,1,1,1,1
89771093,251,2,1,1,1,1,1
89771101,255,2,1,1,1,1,1
89771177,223,2,1,1,1,1,1
89771208,223,2,0,1,1,1,1
89771242,223,2,0,0,1,1,1
89771273,223,2,0,1,1,1,1
89771413,223,2,1,1,1,1,1
89771490,133,2,1,1,1,1,1
89771521,133,2,0,1,1,1,1
89771555,133,2,0,0,1,1,1
89771585,133,2,0,1,1,1,1
89771717,133,2,1,1,1,1,1
89771725,141,2,1,1,1,1,1
89771726,140,2,1,1,1,1,1
89771802,12,2,1,1,1,1,1
89771833,12,2,0,1,1,1,1
89771867,12,2,0,0,1,1,1
89771897,12,2,0,1,1,1,1
89772029,12,2,1,1,1,1,1
89772030,156,2,1,1,1,1,1
89772038,188,2,1,1,1,1,1
89772114,184,2,1,1,1,1,1
89772145,184,2,0,1,1,1,1
89772179,184,2,0,0,1,1,1
89772210,184,2,0,1,1,1,1
89772341,184,2,1,1,1,1,1
89772342,185,2,1,1,1,1,1
89772427,189,2,1,1,1,1,1
89772458,189,2,0,1,1,1,1
89772492,189,2,0,0,1,1,1
89772522,189,2,0,1,1,1,1
89772654,189,2,1,1,1,1,1
89772662,191,2,1,1,1,1,1
89772663,187,2,1,1,1,1,1
89772664,178,2,1,1,1,1,1
89772665,178,2,1,0,1,1,1
89772739,178,2,1,1,1,1,1
89772770,178,2,0,1,1,1,1
89772804,178,2,0,0,1,1,1
89772835,178,2,0,1,1,1,1
89773060,178,2,1,1,1,1,1
89773061,187,2,1,1,1,1,1
89773070,255,2,1,1,1,1,1
89773146,223,2,1,1,1,1,1
89773176,223,2,0,1,1,1,1
89773210,223,2,0,0,1,1,1
89773241,223,2,0,1,1,1,1
89773381,223,2,1,1,1,1,1
89773382,211,2,1,1,1,1,1
89773458,193,2,1,1,1,1,1
89773489,193,2,0,1,1,1,1
89773523,193,2,0,0,1,1,1
89773553,193,2,0,1,1,1,1
89773685,193,2,1,1,1,1,1
89773686,203,2,1,1,1,1,1
89773694,239,2,1,1,1,1,1
89773770,238,2,1,1,1,1,1
89773801,238,2,0,1,1,1,1
89773835,238,2,0,0,1,1,1
89773866,238,2,0,1,1,1,1
89773998,238,2,1,1,1,1,1
89774006,255,2,1,1,1,1,1
89774007,251,2,1,1,1,1,1
89774083,59,2,1,1,1,1,1
89774114,59,2,0,1,1,1,1
89774148,59,2,0,0,1,1,1
89774178,59,2,0,1,1,1,1
89774311,59,2,1,1,1,1,1
89774318,63,2,1,1,1,1,1
89774319,62,2,1,1,1,1,1
89774321,12,2,1,1,1,1,1
89774322,12,2,1,0,1,1,1
89774395,12,2,1,1,1,1,1
89774426,12,2,0,1,1,1,1
89774460,12,2,0,0,1,1,1
89774491,12,2,0,1,1,1,1
89774716,12,2,1,1,1,1,1
89774725,172,2,1,1,1,1,1
89774801,164,2,1,1,1,1,1
89774832,164,2,0,1,1,1,1
89774866,164,2,0,0,1,1,1
89774897,164,2,0,1,1,1,1
89775029,164,2,1,1,1,1,1
89775114,230,2,1,1,1,1,1
89775145,230,2,0,1,1,1,1
89775179,230,2,0,0,1,1,1
89775209,230,2,0,1,1,1,1
89775341,230,2,1,1,1,1,1
89775350,247,2,1,1,1,1,1
89775351,19,2,1,1,1,1,1
89775354,19,2,1,0,1,1,1
89775426,19,2,1,1,1,1,1
89775457,19,2,0,1,1,1,1
89775491,19,2,0,0,1,1,1
89775522,19,2,0,1,1,1,1
89775654,19,2,1,1,1,1,1
89775662,159,2,1,1,1,1,1
89775663,157,2,1,1,1,1,1
89775739,141,2,1,1,1,1,1
89775769,141,2,0,1,1,1,1
89775803,141,2,0,0,1,1,1
89775834,141,2,0,1,1,1,1
89775966,141,2,1,1,1,1,1
89775974,221,2,1,1,1,1,1
89775975,220,2,1,1,1,1,1
89776051,212,2,1,1,1,1,1
89776082,212,2,0,1,1,1,1
89776116,212,2,0,0,1,1,1
89776146,212,2,0,1,1,1,1
89776278,212,2,1,1,1,1,1
89776279,214,2,1,1,1,1,1
89776287,246,2,1,1,1,1,1
89776364,230,2,1,1,1,1,1
89776394,230,2,0,1,1,1,1
89776428,230,2,0,0,1,1,1
89776459,230,2,0,1,1,1,1
89776685,230,2,1,1,1,1,1
89776693,246,2,1,1,1,1,1
89776770,50,2,1,1,1,1,1
89776800,50,2,0,1,1,1,1
89776834,50,2,0,0,1,1,1
89776865,50,2,0,1,1,1,1
89776997,50,2,1,1,1,1,1
89776998,251,2,1,1,1,1,1
89777006,255,2,1,1,1,1,1
89777082,223,2,1,1,1,1,1
89777113,223,2,0,1,1,1,1
89777147,223,2,0,0,1,1,1
89777178,223,2,0,1,1,1,1
89777318,223,2,1,1,1,1,1
89777395,150,2,1,1,1,1,1
89777425,150,2,0,1,1,1,1
89777459,150,2,0,0,1,1,1
89777490,150,2,0,1,1,1,1
89777622,150,2,1,1,1,1,1
89777631,254,2,1,1,1,1,1
89777707,238,2,1,1,1,1,1
89777737,238,2,0,1,1,1,1
89777772,238,2,0,0,1,1,1
89777802,238,2,0,1,1,1,1
89777934,238,2,1,1,1,1,1
89777935,239,2,1,1,1,1,1
89777943,255,2,1,1,1,1,1
89778020,53,2,1,1,1,1,1
89778050,53,2,0,1,1,1,1
89778084,53,2,0,0,1,1,1
89778115,53,2,0,1,1,1,1
89778247,53,2,1,1,1,1,1
89778256,183,2,1,1,1,1,1
89778332,151,2,1,1,1,1,1
89778362,151,2,0,1,1,1,1
89778396,151,2,0,0,1,1,1
89778427,151,2,0,1,1,1,1
89778653,151,2,1,1,1,1,1
89778661,159,2,1,1,1,1,1
89778738,155,2,1,1,1,1,1
89778769,155,2,0,1,1,1,1
89778802,155,2,0,0,1,1,1
89778833,155,2,0,1,1,1,1
89778966,155,2,1,1,1,1,1
89778974,159,2,1,1,1,1,1
89779051,141,2,1,1,1,1,1
89779081,141,2,0,1,1,1,1
89779115,141,2,0,0,1,1,1
89779146,141,2,0,1,1,1,1
89779278,141,2,1,1,1,1,1
89779286,189,2,1,1,1,1,1
89779363,180,2,1,1,1,1,1
89779393,180,2,0,1,1,1,1
89779427,180,2,0,0,1,1,1
89779458,180,2,0,1,1,1,1
89779590,180,2,1,1,1,1,1
89779599,246,2,1,1,1,1,1
89779675,230,2,1,1,1,1,1
89779706,230,2,0,1,1,1,1
89779740,230,2,0,0,1,1,1
89779771,230,2,0,1,1,1,1
89779902,230,2,1,1,1,1,1
89779911,231,2,1,1,1,1,1
89779912,135,2,1,1,1,1,1
89779914,7,2,1,1,1,1,1
89779915,7,2,1,0,1,1,1
89779988,7,2,1,1,1,1,1
89780018,7,2,0,1,1,1,1
89780052,7,2,0,0,1,1,1
89780083,7,2,0,1,1,1,1
89780215,7,2,1,1,1,1,1
89780224,191,2,1,1,1,1,1
89780300,189,2,1,1,1,1,1
89780330,189,2,0,1,1,1,1
89780365,189,2,0,0,1,1,1
89780396,189,2,0,1,1,1,1
89780621,189,2,1,1,1,1,1
89780630,191,2,1,1,1,1,1
89780632,14,2,1,1,1,1,1
89780634,14,2,1,0,1,1,1
89780706,14,2,1,1,1,1,1
89780737,14,2,0,1,1,1,1
89780771,14,2,0,0,1,1,1
89780802,14,2,0,1,1,1,1
89780934,14,2,1,1,1,1,1
89780942,175,2,1,1,1,1,1
89780943,163,2,1,1,1,1,1
89781019,161,2,1,1,1,1,1
89781049,161,2,0,1,1,1,1
89781083,161,2,0,0,1,1,1
