Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
699409629,47,2,0,0,1,1,1
699409646,47,2,0,1,1,1,1
699409698,47,2,1,1,1,1,1
699409701,127,2,1,1,1,1,1
699409732,122,2,1,1,1,1,1
699409740,122,2,0,1,1,1,1
699409754,122,2,0,0,1,1,1
699409770,122,2,0,1,1,1,1
699409823,122,2,1,1,1,1,1
699409827,127,2,1,1,1,1,1
699409857,47,2,1,1,1,1,1
699409865,47,2,0,1,1,1,1
699409879,47,2,0,0,1,1,1
699409895,47,2,0,1,1,1,1
699409986,47,2,1,1,1,1,1
699409989,111,2,1,1,1,1,1
699410020,98,2,1,1,1,1,1
699410027,98,2,0,1,1,1,1
699410041,98,2,0,0,1,1,1
699410058,98,2,0,1,1,1,1
699410111,98,2,1,1,1,1,1
699410114,107,2,1,1,1,1,1
699410145,105,2,1,1,1,1,1
699410152,105,2,0,1,1,1,1
699410166,105,2,0,0,1,1,1
699410183,105,2,0,1,1,1,1
699410236,105,2,1,1,1,1,1
699410239,111,2,1,1,1,1,1
699410270,110,2,1,1,1,1,1
699410277,110,2,0,1,1,1,1
699410291,110,2,0,0,1,1,1
699410308,110,2,0,1,1,1,1
699410361,110,2,1,1,1,1,1
699410364,126,2,1,1,1,1,1
699410395,58,2,1,1,1,1,1
699410402,58,2,0,1,1,1,1
699410416,58,2,0,0,1,1,1
699410433,58,2,0,1,1,1,1
699410489,58,2,1,1,1,1,1
699410520,0,2,1,1,1,1,1
699410527,0,2,0,1,1,1,1
699410541,0,2,0,0,1,1,1
699410558,0,2,0,1,1,1,1
699410610,0,2,1,1,1,1,1
699410611,1,2,1,1,1,1,1
699410645,83,2,1,1,1,1,1
699410652,83,2,0,1,1,1,1
699410666,83,2,0,0,1,1,1
699410683,83,2,0,1,1,1,1
699410773,83,2,1,1,1,1,1
699410776,91,2,1,1,1,1,1
699410777,88,2,1,1,1,1,1
699410807,72,2,1,1,1,1,1
699410815,72,2,0,1,1,1,1
699410828,72,2,0,0,1,1,1
699410845,72,2,0,1,1,1,1
699410898,72,2,1,1,1,1,1
699410901,77,2,1,1,1,1,1
699410932,69,2,1,1,1,1,1
699410940,69,2,0,1,1,1,1
699410953,69,2,0,0,1,1,1
699410970,69,2,0,1,1,1,1
699411023,69,2,1,1,1,1,1
699411026,77,2,1,1,1,1,1
699411057,76,2,1,1,1,1,1
699411065,76,2,0,1,1,1,1
699411078,76,2,0,0,1,1,1
699411095,76,2,0,1,1,1,1
699411182,76,2,1,1,1,1,1
699411190,76,2,0,1,1,1,1
699411203,76,2,0,0,1,1,1
699411220,76,2,0,1,1,1,1
699411273,76,2,1,1,1,1,1
699411276,125,2,1,1,1,1,1
699411307,61,2,1,1,1,1,1
699411315,61,2,0,1,1,1,1
699411327,61,2,0,0,1,1,1
699411345,61,2,0,1,1,1,1
699411398,61,2,1,1,1,1,1
699411401,63,2,1,1,1,1,1
699411432,47,2,1,1,1,1,1
699411440,47,2,0,1,1,1,1
699411453,47,2,0,0,1,1,1
699411470,47,2,0,1,1,1,1
699411560,47,2,1,1,1,1,1
699411564,111,2,1,1,1,1,1
699411565,98,2,1,0,1,1,1
699411595,98,2,1,1,1,1,1
699411602,98,2,0,1,1,1,1
699411616,98,2,0,0,1,1,1
699411633,98,2,0,1,1,1,1
699411685,98,2,1,1,1,1,1
699411689,107,2,1,1,1,1,1
699411719,105,2,1,1,1,1,1
699411727,105,2,0,1,1,1,1
699411741,105,2,0,0,1,1,1
699411758,105,2,0,1,1,1,1
699411810,105,2,1,1,1,1,1
699411814,111,2,1,1,1,1,1
699411844,110,2,1,1,1,1,1
699411852,110,2,0,1,1,1,1
699411866,110,2,0,0,1,1,1
699411883,110,2,0,1,1,1,1
699411935,110,2,1,1,1,1,1
699411939,111,2,1,1,1,1,1
699411969,47,2,1,1,1,1,1
699411977,47,2,0,1,1,1,1
699411990,47,2,0,0,1,1,1
699412008,47,2,0,1,1,1,1
699412060,47,2,1,1,1,1,1
699412063,111,2,1,1,1,1,1
699412064,107,2,1,1,1,1,1
699412094,99,2,1,1,1,1,1
699412102,99,2,0,1,1,1,1
699412115,99,2,0,0,1,1,1
699412132,99,2,0,1,1,1,1
699412185,99,2,1,1,1,1,1
699412219,115,2,1,1,1,1,1
699412227,115,2,0,1,1,1,1
