Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
166358701,14,2,0,0,1,1,1
166358750,14,2,0,1,1,1,1
166358851,14,2,1,1,1,1,1
166358858,46,2,1,1,1,1,1
166358859,42,2,1,1,1,1,1
166358936,32,2,1,1,1,1,1
166358972,32,2,0,1,1,1,1
166359006,32,2,0,0,1,1,1
166359031,32,2,0,1,1,1,1
166359163,32,2,1,1,1,1,1
166359172,62,2,1,1,1,1,1
166359248,30,2,1,1,1,1,1
166359298,30,2,0,1,1,1,1
166359331,30,2,0,0,1,1,1
166359375,30,2,0,1,1,1,1
166359569,30,2,1,1,1,1,1
166359577,254,2,1,1,1,1,1
166359578,250,2,1,1,1,1,1
166359654,248,2,1,1,1,1,1
166359705,248,2,0,1,1,1,1
166359738,248,2,0,0,1,1,1
166359781,248,2,0,1,1,1,1
166359881,248,2,1,1,1,1,1
166359890,249,2,1,1,1,1,1
166359967,145,2,1,1,1,1,1
166360010,145,2,0,1,1,1,1
166360044,145,2,0,0,1,1,1
166360093,145,2,0,1,1,1,1
166360194,145,2,1,1,1,1,1
166360195,243,2,1,1,1,1,1
166360202,247,2,1,1,1,1,1
166360279,246,2,1,1,1,1,1
166360315,246,2,0,1,1,1,1
166360349,246,2,0,0,1,1,1
166360375,246,2,0,1,1,1,1
166360506,246,2,1,1,1,1,1
166360514,247,2,1,1,1,1,1
166360515,243,2,1,1,1,1,1
166360592,145,2,1,1,1,1,1
166360641,145,2,0,1,1,1,1
166360674,145,2,0,0,1,1,1
166360718,145,2,0,1,1,1,1
166360819,145,2,1,1,1,1,1
166360827,245,2,1,1,1,1,1
166360904,244,2,1,1,1,1,1
166360946,244,2,0,1,1,1,1
166360980,244,2,0,0,1,1,1
166361031,244,2,0,1,1,1,1
166361225,244,2,1,1,1,1,1
166361234,253,2,1,1,1,1,1
166361310,141,2,1,1,1,1,1
166361353,141,2,0,1,1,1,1
166361386,141,2,0,0,1,1,1
166361437,141,2,0,1,1,1,1
166361537,141,2,1,1,1,1,1
166361545,205,2,1,1,1,1,1
166361546,204,2,1,1,1,1,1
166361623,68,2,1,1,1,1,1
166361678,68,2,0,1,1,1,1
166361712,68,2,0,0,1,1,1
166361749,68,2,0,1,1,1,1
166361850,68,2,1,1,1,1,1
166361935,238,2,1,1,1,1,1
166361983,238,2,0,1,1,1,1
166362017,238,2,0,0,1,1,1
166362062,238,2,0,1,1,1,1
166362170,238,2,1,1,1,1,1
166362171,234,2,1,1,1,1,1
166362248,2,2,1,1,1,1,1
166362289,2,2,0,1,1,1,1
166362322,2,2,0,0,1,1,1
166362374,2,2,0,1,1,1,1
166362475,2,2,1,1,1,1,1
166362483,54,2,1,1,1,1,1
166362560,52,2,1,1,1,1,1
166362614,52,2,0,1,1,1,1
166362648,52,2,0,0,1,1,1
166362687,52,2,0,1,1,1,1
166362787,52,2,1,1,1,1,1
166362796,62,2,1,1,1,1,1
166362873,14,2,1,1,1,1,1
166362919,14,2,0,1,1,1,1
166362953,14,2,0,0,1,1,1
166362999,14,2,0,1,1,1,1
166363193,14,2,1,1,1,1,1
