Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
625677054,78,3,0,1,0,1,0
625677129,78,3,1,1,0,1,0
625677142,78,3,0,1,0,1,0
625677143,0,3,0,0,0,1,0
625677144,0,3,0,1,0,1,0
625677146,32,3,0,1,0,1,0
625677160,32,3,0,0,0,1,0
625677179,32,3,0,1,0,1,0
625677291,32,3,1,1,0,1,0
625677305,32,3,0,1,0,1,0
625677309,86,3,0,1,0,1,0
625677322,86,3,0,0,0,1,0
625677342,86,3,0,1,0,1,0
625677416,86,3,1,1,0,1,0
625677430,86,3,0,1,0,1,0
625677434,83,3,0,1,0,1,0
625677447,83,3,0,0,0,1,0
625677467,83,3,0,1,0,1,0
625677541,83,3,1,1,0,1,0
625677555,83,3,0,1,0,1,0
625677556,0,3,0,1,0,1,0
625677558,32,3,0,1,0,1,0
625677572,32,3,0,0,0,1,0
625677592,32,3,0,1,0,1,0
625677666,32,3,1,1,0,1,0
625677679,32,3,0,1,0,1,0
625677680,0,3,0,1,0,1,0
625677683,129,3,0,1,0,1,0
625677697,129,3,0,0,0,1,0
625677717,129,3,0,1,0,1,0
625677791,129,3,1,1,0,1,0
625677804,129,3,0,1,0,1,0
625677805,128,3,0,1,0,1,0
625677808,0,3,0,1,0,1,0
625677822,0,3,0,0,0,1,0
625677842,0,3,0,1,0,1,0
625677916,0,3,1,1,0,1,0
625677933,0,3,0,1,0,1,0
625677947,0,3,0,0,0,1,0
625677967,0,3,0,1,0,1,0
625678078,0,3,1,1,0,1,0
625678092,0,3,0,1,0,1,0
625678096,52,3,0,1,0,1,0
625678110,52,3,0,0,0,1,0
625678129,52,3,0,1,0,1,0
625678203,52,3,1,1,0,1,0
625678217,52,3,0,1,0,1,0
625678218,3,3,0,0,0,1,0
625678221,3,3,0,1,0,1,0
625678234,3,3,0,0,0,1,0
625678254,3,3,0,1,0,1,0
625678328,3,3,1,1,0,1,0
625678342,3,3,0,1,0,1,0
625678346,6,3,0,1,0,1,0
625678360,6,3,0,0,0,1,0
625678379,6,3,0,1,0,1,0
625678453,6,3,1,1,0,1,0
625678479,6,3,0,1,0,1,0
625678480,2,3,0,0,0,1,0
625678483,18,3,0,1,0,1,0
625678497,18,3,0,0,0,1,0
625678516,18,3,0,1,0,1,0
625678578,18,3,1,1,0,1,0
625678592,18,3,0,1,0,1,0
625678596,52,3,0,1,0,1,0
625678609,52,3,0,0,0,1,0
625678629,52,3,0,1,0,1,0
625678741,52,3,1,1,0,1,0
625678754,52,3,0,1,0,1,0
625678755,19,3,0,0,0,1,0
625678758,3,3,0,1,0,1,0
625678772,3,3,0,0,0,1,0
625678791,3,3,0,1,0,1,0
625678866,3,3,1,1,0,1,0
625678879,3,3,0,1,0,1,0
625678883,1,3,0,1,0,1,0
625678897,1,3,0,0,0,1,0
625678916,1,3,0,1,0,1,0
625678991,1,3,1,1,0,1,0
625679004,1,3,0,1,0,1,0
625679008,0,3,0,1,0,1,0
625679022,0,3,0,0,0,1,0
625679041,0,3,0,1,0,1,0
625679116,0,3,1,1,0,1,0
625679133,0,3,0,1,0,1,0
625679147,0,3,0,0,0,1,0
625679166,0,3,0,1,0,1,0
625679241,0,3,1,1,0,1,0
625679258,0,3,0,1,0,1,0
625679272,0,3,0,0,0,1,0
625679291,0,3,0,1,0,1,0
625679366,0,3,1,1,0,1,0
625679383,0,3,0,1,0,1,0
625679397,0,3,0,0,0,1,0
625679416,0,3,0,1,0,1,0
625679528,0,3,1,1,0,1,0
625679545,0,3,0,1,0,1,0
625679559,0,3,0,0,0,1,0
625679579,0,3,0,1,0,1,0
625679653,0,3,1,1,0,1,0
625679670,0,3,0,1,0,1,0
625679684,0,3,0,0,0,1,0
625679704,0,3,0,1,0,1,0
625679778,0,3,1,1,0,1,0
625679792,0,3,0,1,0,1,0
625679795,203,3,0,1,0,1,0
625679809,203,3,0,0,0,1,0
625679829,203,3,0,1,0,1,0
625679903,203,3,1,1,0,1,0
625679916,203,3,0,1,0,1,0
625679918,193,3,0,1,0,1,0
625679920,209,3,0,1,0,1,0
625679934,209,3,0,0,0,1,0
625679954,209,3,0,1,0,1,0
625680028,209,3,1,1,0,1,0
